,x,latent
7002,0.8461538461538461,PCA 50D UMAP
7003,0.9655172413793104,PCA 50D UMAP
7004,0.9473684210526316,PCA 50D UMAP
7005,0.9090909090909091,PCA 50D UMAP
7006,0.9830508474576272,PCA 50D UMAP
7007,0.9830508474576272,PCA 50D UMAP
7008,0.9830508474576272,PCA 50D UMAP
7009,0.6666666666666667,PCA 50D UMAP
7010,0.8888888888888888,PCA 50D UMAP
7011,0.9830508474576272,PCA 50D UMAP
7012,0.8235294117647058,PCA 50D UMAP
7013,0.9830508474576272,PCA 50D UMAP
7014,0.9830508474576272,PCA 50D UMAP
7015,0.9830508474576272,PCA 50D UMAP
7016,0.8679245283018868,PCA 50D UMAP
7017,0.6666666666666667,PCA 50D UMAP
7018,0.8888888888888888,PCA 50D UMAP
7019,0.7755102040816326,PCA 50D UMAP
7020,0.9090909090909091,PCA 50D UMAP
7021,0.75,PCA 50D UMAP
7022,0.9830508474576272,PCA 50D UMAP
7023,0.8,PCA 50D UMAP
7024,0.9285714285714286,PCA 50D UMAP
7025,0.9830508474576272,PCA 50D UMAP
7026,0.7755102040816326,PCA 50D UMAP
7027,0.8461538461538461,PCA 50D UMAP
7028,0.9655172413793104,PCA 50D UMAP
7029,0.9655172413793104,PCA 50D UMAP
7030,0.8461538461538461,PCA 50D UMAP
7031,0.8,PCA 50D UMAP
7032,0.9830508474576272,PCA 50D UMAP
7033,0.9090909090909091,PCA 50D UMAP
7034,0.6363636363636364,PCA 50D UMAP
7035,0.9473684210526316,PCA 50D UMAP
7036,0.8888888888888888,PCA 50D UMAP
7037,0.8679245283018868,PCA 50D UMAP
7038,0.9830508474576272,PCA 50D UMAP
7039,0.8235294117647058,PCA 50D UMAP
7040,0.6363636363636364,PCA 50D UMAP
7041,0.9655172413793104,PCA 50D UMAP
7042,0.9285714285714286,PCA 50D UMAP
7043,0.8888888888888888,PCA 50D UMAP
7044,0.9830508474576272,PCA 50D UMAP
7045,0.8679245283018868,PCA 50D UMAP
7046,0.9285714285714286,PCA 50D UMAP
7047,0.9655172413793104,PCA 50D UMAP
7048,0.8461538461538461,PCA 50D UMAP
7049,0.8235294117647058,PCA 50D UMAP
7050,0.9655172413793104,PCA 50D UMAP
7051,0.9090909090909091,PCA 50D UMAP
7052,0.7234042553191489,PCA 50D UMAP
7053,0.8,PCA 50D UMAP
7054,0.9090909090909091,PCA 50D UMAP
7055,0.8235294117647058,PCA 50D UMAP
7056,0.9830508474576272,PCA 50D UMAP
7057,0.9473684210526316,PCA 50D UMAP
7058,0.9830508474576272,PCA 50D UMAP
7059,0.8679245283018868,PCA 50D UMAP
7060,0.9830508474576272,PCA 50D UMAP
7061,0.9830508474576272,PCA 50D UMAP
7062,0.9090909090909091,PCA 50D UMAP
7063,0.6363636363636364,PCA 50D UMAP
7064,0.9830508474576272,PCA 50D UMAP
7065,0.7755102040816326,PCA 50D UMAP
7066,0.9830508474576272,PCA 50D UMAP
7067,0.9830508474576272,PCA 50D UMAP
7068,0.8461538461538461,PCA 50D UMAP
7069,0.9285714285714286,PCA 50D UMAP
7070,0.9285714285714286,PCA 50D UMAP
7071,0.8888888888888888,PCA 50D UMAP
7072,0.9830508474576272,PCA 50D UMAP
7073,0.9090909090909091,PCA 50D UMAP
7074,0.9655172413793104,PCA 50D UMAP
7075,0.9830508474576272,PCA 50D UMAP
7076,0.9655172413793104,PCA 50D UMAP
7077,0.9830508474576272,PCA 50D UMAP
7078,0.7755102040816326,PCA 50D UMAP
7079,0.9655172413793104,PCA 50D UMAP
7080,0.8461538461538461,PCA 50D UMAP
7081,0.5714285714285714,PCA 50D UMAP
7082,0.9655172413793104,PCA 50D UMAP
7083,0.9655172413793104,PCA 50D UMAP
7084,0.9655172413793104,PCA 50D UMAP
7085,0.9285714285714286,PCA 50D UMAP
7086,0.9655172413793104,PCA 50D UMAP
7087,0.8235294117647058,PCA 50D UMAP
7088,0.5714285714285714,PCA 50D UMAP
7089,0.8679245283018868,PCA 50D UMAP
7090,0.8461538461538461,PCA 50D UMAP
7091,0.8679245283018868,PCA 50D UMAP
7092,0.9655172413793104,PCA 50D UMAP
7093,0.9830508474576272,PCA 50D UMAP
7094,0.9655172413793104,PCA 50D UMAP
7095,0.8679245283018868,PCA 50D UMAP
7096,0.9830508474576272,PCA 50D UMAP
7097,0.9830508474576272,PCA 50D UMAP
7098,0.5714285714285714,PCA 50D UMAP
7099,0.9830508474576272,PCA 50D UMAP
7100,0.9830508474576272,PCA 50D UMAP
7101,0.9655172413793104,PCA 50D UMAP
7102,0.9830508474576272,PCA 50D UMAP
7103,0.6666666666666667,PCA 50D UMAP
7104,0.8461538461538461,PCA 50D UMAP
7105,0.9285714285714286,PCA 50D UMAP
7106,0.9830508474576272,PCA 50D UMAP
7107,0.9655172413793104,PCA 50D UMAP
7108,0.9473684210526316,PCA 50D UMAP
7109,0.9830508474576272,PCA 50D UMAP
7110,0.75,PCA 50D UMAP
7111,0.9090909090909091,PCA 50D UMAP
7112,0.9655172413793104,PCA 50D UMAP
7113,0.9655172413793104,PCA 50D UMAP
7114,0.8235294117647058,PCA 50D UMAP
7115,0.9473684210526316,PCA 50D UMAP
7116,0.6363636363636364,PCA 50D UMAP
7117,0.9655172413793104,PCA 50D UMAP
7118,0.9830508474576272,PCA 50D UMAP
7119,0.9285714285714286,PCA 50D UMAP
7120,0.8461538461538461,PCA 50D UMAP
7121,0.8,PCA 50D UMAP
7122,0.8888888888888888,PCA 50D UMAP
7123,0.9655172413793104,PCA 50D UMAP
7124,0.9090909090909091,PCA 50D UMAP
7125,0.9655172413793104,PCA 50D UMAP
7126,0.8461538461538461,PCA 50D UMAP
7127,0.8679245283018868,PCA 50D UMAP
7128,0.9090909090909091,PCA 50D UMAP
7129,0.9830508474576272,PCA 50D UMAP
7130,0.9655172413793104,PCA 50D UMAP
7131,0.9090909090909091,PCA 50D UMAP
7132,0.6956521739130435,PCA 50D UMAP
7133,0.9655172413793104,PCA 50D UMAP
7134,0.9090909090909091,PCA 50D UMAP
7135,0.9830508474576272,PCA 50D UMAP
7136,0.9090909090909091,PCA 50D UMAP
7137,0.9285714285714286,PCA 50D UMAP
7138,0.9090909090909091,PCA 50D UMAP
7139,0.9830508474576272,PCA 50D UMAP
7140,0.9830508474576272,PCA 50D UMAP
7141,0.7234042553191489,PCA 50D UMAP
7142,0.9473684210526316,PCA 50D UMAP
7143,0.9830508474576272,PCA 50D UMAP
7144,0.9830508474576272,PCA 50D UMAP
7145,0.8888888888888888,PCA 50D UMAP
7146,0.8,PCA 50D UMAP
7147,0.75,PCA 50D UMAP
7148,0.8888888888888888,PCA 50D UMAP
7149,0.9285714285714286,PCA 50D UMAP
7150,0.9473684210526316,PCA 50D UMAP
7151,0.9830508474576272,PCA 50D UMAP
7152,0.9830508474576272,PCA 50D UMAP
7153,0.9830508474576272,PCA 50D UMAP
7154,0.9090909090909091,PCA 50D UMAP
7155,0.9090909090909091,PCA 50D UMAP
7156,0.8235294117647058,PCA 50D UMAP
7157,0.9285714285714286,PCA 50D UMAP
7158,0.7755102040816326,PCA 50D UMAP
7159,0.8679245283018868,PCA 50D UMAP
7160,0.9285714285714286,PCA 50D UMAP
7161,0.9473684210526316,PCA 50D UMAP
7162,0.9473684210526316,PCA 50D UMAP
7163,0.9655172413793104,PCA 50D UMAP
7164,0.5714285714285714,PCA 50D UMAP
7165,0.9473684210526316,PCA 50D UMAP
7166,0.75,PCA 50D UMAP
7167,0.6956521739130435,PCA 50D UMAP
7168,0.9830508474576272,PCA 50D UMAP
7169,0.8461538461538461,PCA 50D UMAP
7170,0.9655172413793104,PCA 50D UMAP
7171,0.9285714285714286,PCA 50D UMAP
7172,0.8235294117647058,PCA 50D UMAP
7173,0.7234042553191489,PCA 50D UMAP
7174,0.9090909090909091,PCA 50D UMAP
7175,0.9285714285714286,PCA 50D UMAP
7176,0.8461538461538461,PCA 50D UMAP
7177,0.9830508474576272,PCA 50D UMAP
7178,0.9473684210526316,PCA 50D UMAP
7179,0.9830508474576272,PCA 50D UMAP
7180,0.8235294117647058,PCA 50D UMAP
7181,0.8888888888888888,PCA 50D UMAP
7182,0.9473684210526316,PCA 50D UMAP
7183,0.9830508474576272,PCA 50D UMAP
7184,0.8679245283018868,PCA 50D UMAP
7185,0.8461538461538461,PCA 50D UMAP
7186,0.9830508474576272,PCA 50D UMAP
7187,0.9285714285714286,PCA 50D UMAP
7188,0.7234042553191489,PCA 50D UMAP
7189,0.9830508474576272,PCA 50D UMAP
7190,0.5365853658536586,PCA 50D UMAP
7191,0.8888888888888888,PCA 50D UMAP
7192,0.9830508474576272,PCA 50D UMAP
7193,0.9830508474576272,PCA 50D UMAP
7194,0.9830508474576272,PCA 50D UMAP
7195,0.8235294117647058,PCA 50D UMAP
7196,0.9655172413793104,PCA 50D UMAP
7197,0.9830508474576272,PCA 50D UMAP
7198,0.9830508474576272,PCA 50D UMAP
7199,0.9830508474576272,PCA 50D UMAP
7200,0.9830508474576272,PCA 50D UMAP
7201,0.9830508474576272,PCA 50D UMAP
7202,0.7234042553191489,PCA 50D UMAP
7203,0.8888888888888888,PCA 50D UMAP
7204,0.8888888888888888,PCA 50D UMAP
7205,0.6956521739130435,PCA 50D UMAP
7206,0.7234042553191489,PCA 50D UMAP
7207,0.9285714285714286,PCA 50D UMAP
7208,0.9830508474576272,PCA 50D UMAP
7209,0.6363636363636364,PCA 50D UMAP
7210,0.9830508474576272,PCA 50D UMAP
7211,0.7234042553191489,PCA 50D UMAP
7212,0.9090909090909091,PCA 50D UMAP
7213,0.8679245283018868,PCA 50D UMAP
7214,0.9830508474576272,PCA 50D UMAP
7215,0.9655172413793104,PCA 50D UMAP
7216,0.9473684210526316,PCA 50D UMAP
7217,0.8235294117647058,PCA 50D UMAP
7218,0.9655172413793104,PCA 50D UMAP
7219,0.9830508474576272,PCA 50D UMAP
7220,0.8888888888888888,PCA 50D UMAP
7221,0.8888888888888888,PCA 50D UMAP
7222,0.9830508474576272,PCA 50D UMAP
7223,0.9655172413793104,PCA 50D UMAP
7224,0.9473684210526316,PCA 50D UMAP
7225,0.9830508474576272,PCA 50D UMAP
7226,0.7234042553191489,PCA 50D UMAP
7227,0.9830508474576272,PCA 50D UMAP
7228,0.8,PCA 50D UMAP
7229,0.8235294117647058,PCA 50D UMAP
7230,0.6956521739130435,PCA 50D UMAP
7231,0.9830508474576272,PCA 50D UMAP
7232,0.8888888888888888,PCA 50D UMAP
7233,0.9655172413793104,PCA 50D UMAP
7234,0.8235294117647058,PCA 50D UMAP
7235,0.9473684210526316,PCA 50D UMAP
7236,0.9830508474576272,PCA 50D UMAP
7237,0.9830508474576272,PCA 50D UMAP
7238,0.9830508474576272,PCA 50D UMAP
7239,0.8888888888888888,PCA 50D UMAP
7240,0.9090909090909091,PCA 50D UMAP
7241,0.8888888888888888,PCA 50D UMAP
7242,0.9830508474576272,PCA 50D UMAP
7243,0.9285714285714286,PCA 50D UMAP
7244,0.9473684210526316,PCA 50D UMAP
7245,0.9655172413793104,PCA 50D UMAP
7246,0.9090909090909091,PCA 50D UMAP
7247,0.9830508474576272,PCA 50D UMAP
7248,0.42105263157894735,PCA 100D
7249,0.8,PCA 100D
7250,0.8235294117647058,PCA 100D
7251,0.8235294117647058,PCA 100D
7252,0.5714285714285714,PCA 100D
7253,0.3783783783783784,PCA 100D
7254,0.6046511627906976,PCA 100D
7255,0.2857142857142857,PCA 100D
7256,0.6666666666666667,PCA 100D
7257,0.2857142857142857,PCA 100D
7258,0.8,PCA 100D
7259,0.46153846153846156,PCA 100D
7260,0.6046511627906976,PCA 100D
7261,0.6363636363636364,PCA 100D
7262,0.33333333333333337,PCA 100D
7263,0.3783783783783784,PCA 100D
7264,0.5714285714285714,PCA 100D
7265,0.3783783783783784,PCA 100D
7266,0.6956521739130435,PCA 100D
7267,0.75,PCA 100D
7268,0.75,PCA 100D
7269,0.33333333333333337,PCA 100D
7270,0.3783783783783784,PCA 100D
7271,0.75,PCA 100D
7272,0.5714285714285714,PCA 100D
7273,0.7755102040816326,PCA 100D
7274,0.75,PCA 100D
7275,0.42105263157894735,PCA 100D
7276,0.6363636363636364,PCA 100D
7277,0.7234042553191489,PCA 100D
7278,0.6666666666666667,PCA 100D
7279,0.8,PCA 100D
7280,0.6046511627906976,PCA 100D
7281,0.6363636363636364,PCA 100D
7282,0.2857142857142857,PCA 100D
7283,0.7755102040816326,PCA 100D
7284,0.7234042553191489,PCA 100D
7285,0.7755102040816326,PCA 100D
7286,0.75,PCA 100D
7287,0.6046511627906976,PCA 100D
7288,0.5714285714285714,PCA 100D
7289,0.7755102040816326,PCA 100D
7290,0.6363636363636364,PCA 100D
7291,0.7234042553191489,PCA 100D
7292,0.9830508474576272,PCA 100D
7293,0.8679245283018868,PCA 100D
7294,0.3783783783783784,PCA 100D
7295,0.7755102040816326,PCA 100D
7296,0.7234042553191489,PCA 100D
7297,0.46153846153846156,PCA 100D
7298,0.7755102040816326,PCA 100D
7299,0.6046511627906976,PCA 100D
7300,0.8461538461538461,PCA 100D
7301,0.5365853658536586,PCA 100D
7302,0.5,PCA 100D
7303,0.42105263157894735,PCA 100D
7304,0.9090909090909091,PCA 100D
7305,0.9830508474576272,PCA 100D
7306,0.6046511627906976,PCA 100D
7307,0.46153846153846156,PCA 100D
7308,0.3783783783783784,PCA 100D
7309,0.6363636363636364,PCA 100D
7310,0.7755102040816326,PCA 100D
7311,0.5714285714285714,PCA 100D
7312,0.6666666666666667,PCA 100D
7313,0.6666666666666667,PCA 100D
7314,0.6666666666666667,PCA 100D
7315,0.6363636363636364,PCA 100D
7316,0.8,PCA 100D
7317,0.6046511627906976,PCA 100D
7318,0.6956521739130435,PCA 100D
7319,0.6046511627906976,PCA 100D
7320,0.5365853658536586,PCA 100D
7321,0.5714285714285714,PCA 100D
7322,0.42105263157894735,PCA 100D
7323,0.7234042553191489,PCA 100D
7324,0.6956521739130435,PCA 100D
7325,0.8679245283018868,PCA 100D
7326,0.8,PCA 100D
7327,0.8461538461538461,PCA 100D
7328,0.75,PCA 100D
7329,0.75,PCA 100D
7330,0.8679245283018868,PCA 100D
7331,0.8679245283018868,PCA 100D
7332,0.8888888888888888,PCA 100D
7333,0.7755102040816326,PCA 100D
7334,0.8,PCA 100D
7335,0.8679245283018868,PCA 100D
7336,0.8679245283018868,PCA 100D
7337,0.8461538461538461,PCA 100D
7338,0.7755102040816326,PCA 100D
7339,0.8,PCA 100D
7340,0.8,PCA 100D
7341,0.75,PCA 100D
7342,0.8235294117647058,PCA 100D
7343,0.7755102040816326,PCA 100D
7344,0.6363636363636364,PCA 100D
7345,0.8679245283018868,PCA 100D
7346,0.8,PCA 100D
7347,0.8888888888888888,PCA 100D
7348,0.75,PCA 100D
7349,0.8235294117647058,PCA 100D
7350,0.8,PCA 100D
7351,0.6956521739130435,PCA 100D
7352,0.8888888888888888,PCA 100D
7353,0.8,PCA 100D
7354,0.75,PCA 100D
7355,0.7234042553191489,PCA 100D
7356,0.9090909090909091,PCA 100D
7357,0.9473684210526316,PCA 100D
7358,0.7234042553191489,PCA 100D
7359,0.7234042553191489,PCA 100D
7360,0.8,PCA 100D
7361,0.7755102040816326,PCA 100D
7362,0.7755102040816326,PCA 100D
7363,0.7234042553191489,PCA 100D
7364,0.7234042553191489,PCA 100D
7365,0.8235294117647058,PCA 100D
7366,0.7234042553191489,PCA 100D
7367,0.8,PCA 100D
7368,0.8461538461538461,PCA 100D
7369,0.7234042553191489,PCA 100D
7370,0.8461538461538461,PCA 100D
7371,0.8888888888888888,PCA 100D
7372,0.6363636363636364,PCA 100D
7373,0.8235294117647058,PCA 100D
7374,0.8461538461538461,PCA 100D
7375,0.75,PCA 100D
7376,0.5714285714285714,PCA 100D
7377,0.18181818181818177,PCA 100D
7378,0.7755102040816326,PCA 100D
7379,0.8235294117647058,PCA 100D
7380,0.8,PCA 100D
7381,0.6956521739130435,PCA 100D
7382,0.8235294117647058,PCA 100D
7383,0.8,PCA 100D
7384,0.8888888888888888,PCA 100D
7385,0.8235294117647058,PCA 100D
7386,0.8,PCA 100D
7387,0.75,PCA 100D
7388,0.7234042553191489,PCA 100D
7389,0.5,PCA 100D
7390,0.75,PCA 100D
7391,0.5714285714285714,PCA 100D
7392,0.6363636363636364,PCA 100D
7393,0.6956521739130435,PCA 100D
7394,0.6666666666666667,PCA 100D
7395,0.42105263157894735,PCA 100D
7396,0.7234042553191489,PCA 100D
7397,0.6666666666666667,PCA 100D
7398,0.5365853658536586,PCA 100D
7399,0.6956521739130435,PCA 100D
7400,0.6956521739130435,PCA 100D
7401,0.8235294117647058,PCA 100D
7402,0.8888888888888888,PCA 100D
7403,0.8888888888888888,PCA 100D
7404,0.8461538461538461,PCA 100D
7405,0.6956521739130435,PCA 100D
7406,0.8235294117647058,PCA 100D
7407,0.8888888888888888,PCA 100D
7408,0.75,PCA 100D
7409,0.8,PCA 100D
7410,0.46153846153846156,PCA 100D
7411,0.7755102040816326,PCA 100D
7412,0.5714285714285714,PCA 100D
7413,0.8,PCA 100D
7414,0.8,PCA 100D
7415,0.6363636363636364,PCA 100D
7416,0.5714285714285714,PCA 100D
7417,0.46153846153846156,PCA 100D
7418,0.46153846153846156,PCA 100D
7419,0.6363636363636364,PCA 100D
7420,0.7755102040816326,PCA 100D
7421,0.7234042553191489,PCA 100D
7422,0.8461538461538461,PCA 100D
7423,0.8461538461538461,PCA 100D
7424,0.7234042553191489,PCA 100D
7425,0.8679245283018868,PCA 100D
7426,0.8888888888888888,PCA 100D
7427,0.9285714285714286,PCA 100D
7428,0.8679245283018868,PCA 100D
7429,0.9655172413793104,PCA 100D
7430,0.9285714285714286,PCA 100D
7431,0.9473684210526316,PCA 100D
7432,0.9473684210526316,PCA 100D
7433,0.8461538461538461,PCA 100D
7434,0.7755102040816326,PCA 100D
7435,0.8888888888888888,PCA 100D
7436,0.9285714285714286,PCA 100D
7437,0.8461538461538461,PCA 100D
7438,0.8,PCA 100D
7439,0.9090909090909091,PCA 100D
7440,0.9090909090909091,PCA 100D
7441,0.9830508474576272,PCA 100D
7442,0.9090909090909091,PCA 100D
7443,0.9473684210526316,PCA 100D
7444,0.8461538461538461,PCA 100D
7445,0.9655172413793104,PCA 100D
7446,0.9473684210526316,PCA 100D
7447,0.9655172413793104,PCA 100D
7448,0.9090909090909091,PCA 100D
7449,0.9830508474576272,PCA 100D
7450,0.9285714285714286,PCA 100D
7451,0.8888888888888888,PCA 100D
7452,0.9285714285714286,PCA 100D
7453,0.6956521739130435,PCA 100D
7454,0.9285714285714286,PCA 100D
7455,0.9090909090909091,PCA 100D
7456,0.6956521739130435,PCA 100D
7457,0.9090909090909091,PCA 100D
7458,0.8888888888888888,PCA 100D
7459,0.9830508474576272,PCA 100D
7460,0.7755102040816326,PCA 100D
7461,0.7755102040816326,PCA 100D
7462,0.9655172413793104,PCA 100D
7463,0.8679245283018868,PCA 100D
7464,0.9655172413793104,PCA 100D
7465,0.6956521739130435,PCA 100D
7466,0.9090909090909091,PCA 100D
7467,0.7755102040816326,PCA 100D
7468,0.6956521739130435,PCA 100D
7469,0.9830508474576272,PCA 100D
7470,0.9285714285714286,PCA 100D
7471,0.9090909090909091,PCA 100D
7472,0.8888888888888888,PCA 100D
7473,0.8679245283018868,PCA 100D
7474,0.8,PCA 100D
7475,0.8888888888888888,PCA 100D
7476,0.9090909090909091,PCA 100D
7477,0.9090909090909091,PCA 100D
7478,0.9090909090909091,PCA 100D
7479,0.8888888888888888,PCA 100D
7480,0.8,PCA 100D
7481,0.46153846153846156,PCA 100D
7482,0.9830508474576272,PCA 100D
7483,0.9285714285714286,PCA 100D
7484,0.9655172413793104,PCA 100D
7485,0.9090909090909091,PCA 100D
7486,0.8679245283018868,PCA 100D
7487,0.9655172413793104,PCA 100D
7488,0.9090909090909091,PCA 100D
7489,0.7755102040816326,PCA 100D
7490,0.8,PCA 100D
7491,0.9090909090909091,PCA 100D
7492,0.75,PCA 100D
7493,0.8888888888888888,PCA 100D
7494,0.8,PCA 100D
7495,0.75,PCA 100D
7496,0.9090909090909091,PCA 100D
7497,0.9090909090909091,PCA 100D
7498,0.8461538461538461,PCA 100D
7499,0.9473684210526316,PCA 100D
7500,0.8679245283018868,PCA 100D
7501,0.75,PCA 100D
7502,0.9473684210526316,PCA 100D
7503,0.6363636363636364,PCA 100D
7504,0.9655172413793104,PCA 100D
7505,0.8679245283018868,PCA 100D
7506,0.9655172413793104,PCA 100D
7507,0.9090909090909091,PCA 100D
7508,0.7755102040816326,PCA 100D
7509,0.8,PCA 100D
7510,0.7755102040816326,PCA 100D
7511,0.9655172413793104,PCA 100D
7512,0.8,PCA 100D
7513,0.9655172413793104,PCA 100D
7514,0.8461538461538461,PCA 100D
7515,0.8,PCA 100D
7516,0.6666666666666667,PCA 100D
7517,0.7755102040816326,PCA 100D
7518,0.5,PCA 100D
7519,0.6046511627906976,PCA 100D
7520,0.8461538461538461,PCA 100D
7521,0.7755102040816326,PCA 100D
7522,0.6046511627906976,PCA 100D
7523,0.5714285714285714,PCA 100D
7524,0.6666666666666667,PCA 100D
7525,0.6666666666666667,PCA 100D
7526,0.42105263157894735,PCA 100D
7527,0.7755102040816326,PCA 100D
7528,0.6363636363636364,PCA 100D
7529,0.7234042553191489,PCA 100D
7530,0.42105263157894735,PCA 100D
7531,0.6956521739130435,PCA 100D
7532,0.5,PCA 100D
7533,0.6363636363636364,PCA 100D
7534,0.7755102040816326,PCA 100D
7535,0.5,PCA 100D
7536,0.46153846153846156,PCA 100D
7537,0.6666666666666667,PCA 100D
7538,0.8461538461538461,PCA 100D
7539,0.42105263157894735,PCA 100D
7540,0.46153846153846156,PCA 100D
7541,0.5365853658536586,PCA 100D
7542,0.6363636363636364,PCA 100D
7543,0.7755102040816326,PCA 100D
7544,0.3783783783783784,PCA 100D
7545,0.7755102040816326,PCA 100D
7546,0.5365853658536586,PCA 100D
7547,0.6363636363636364,PCA 100D
7548,0.6363636363636364,PCA 100D
7549,0.6363636363636364,PCA 100D
7550,0.8235294117647058,PCA 100D
7551,0.46153846153846156,PCA 100D
7552,0.7234042553191489,PCA 100D
7553,0.46153846153846156,PCA 100D
7554,0.5,PCA 100D
7555,0.7234042553191489,PCA 100D
7556,0.7755102040816326,PCA 100D
7557,0.6956521739130435,PCA 100D
7558,0.6666666666666667,PCA 100D
7559,0.9473684210526316,PCA 100D
7560,0.9473684210526316,PCA 100D
7561,0.8461538461538461,PCA 100D
7562,0.9655172413793104,PCA 100D
7563,0.8235294117647058,PCA 100D
7564,0.8888888888888888,PCA 100D
7565,0.8,PCA 100D
7566,0.8,PCA 100D
7567,0.9830508474576272,PCA 100D
7568,0.8461538461538461,PCA 100D
7569,0.8,PCA 100D
7570,0.8888888888888888,PCA 100D
7571,0.8,PCA 100D
7572,0.9285714285714286,PCA 100D
7573,0.9473684210526316,PCA 100D
7574,0.6956521739130435,PCA 100D
7575,0.9090909090909091,PCA 100D
7576,0.9285714285714286,PCA 100D
7577,0.9285714285714286,PCA 100D
7578,0.2857142857142857,PCA 100D
7579,0.7234042553191489,PCA 100D
7580,0.5,PCA 100D
7581,0.42105263157894735,PCA 100D
7582,0.5365853658536586,PCA 100D
7583,0.6363636363636364,PCA 100D
7584,0.8461538461538461,PCA 100D
7585,0.33333333333333337,PCA 100D
7586,0.6666666666666667,PCA 100D
7587,0.75,PCA 100D
7588,0.6363636363636364,PCA 100D
7589,0.5714285714285714,PCA 100D
7590,0.6956521739130435,PCA 100D
7591,0.46153846153846156,PCA 100D
7592,0.6046511627906976,PCA 100D
7593,0.7234042553191489,PCA 100D
7594,0.6046511627906976,PCA 100D
7595,0.75,PCA 100D
7596,0.42105263157894735,PCA 100D
7597,0.3783783783783784,PCA 100D
7598,0.42105263157894735,PCA 100D
7599,0.42105263157894735,PCA 100D
7600,0.8888888888888888,PCA 100D
7601,0.8,PCA 100D
7602,0.75,PCA 100D
7603,0.5365853658536586,PCA 100D
7604,0.6956521739130435,PCA 100D
7605,0.33333333333333337,PCA 100D
7606,0.8461538461538461,PCA 100D
7607,0.5365853658536586,PCA 100D
7608,0.9090909090909091,PCA 100D
7609,0.42105263157894735,PCA 100D
7610,0.2857142857142857,PCA 100D
7611,0.42105263157894735,PCA 100D
7612,0.5,PCA 100D
7613,0.46153846153846156,PCA 100D
7614,0.46153846153846156,PCA 100D
7615,0.5,PCA 100D
7616,0.8235294117647058,PCA 100D
7617,0.9285714285714286,PCA 100D
7618,0.42105263157894735,PCA 100D
7619,0.46153846153846156,PCA 100D
7620,0.3783783783783784,PCA 100D
7621,0.5,PCA 100D
7622,0.2857142857142857,PCA 100D
7623,0.42105263157894735,PCA 100D
7624,0.42105263157894735,PCA 100D
7625,0.3783783783783784,PCA 100D
7626,0.33333333333333337,PCA 100D
7627,0.8235294117647058,PCA 100D
7628,0.3783783783783784,PCA 100D
7629,0.2857142857142857,PCA 100D
7630,0.6956521739130435,PCA 100D
7631,0.2857142857142857,PCA 100D
7632,0.5714285714285714,PCA 100D
7633,0.42105263157894735,PCA 100D
7634,0.9090909090909091,PCA 100D
7635,0.75,PCA 100D
7636,0.8461538461538461,PCA 100D
7637,0.9830508474576272,PCA 100D
7638,0.8461538461538461,PCA 100D
7639,0.9090909090909091,PCA 100D
7640,0.3783783783783784,PCA 100D
7641,0.46153846153846156,PCA 100D
7642,0.42105263157894735,PCA 100D
7643,0.2857142857142857,PCA 100D
7644,0.2857142857142857,PCA 100D
7645,0.3783783783783784,PCA 100D
7646,0.8235294117647058,PCA 100D
7647,0.6666666666666667,PCA 100D
7648,0.6363636363636364,PCA 100D
7649,0.6956521739130435,PCA 100D
7650,0.5365853658536586,PCA 100D
7651,0.6363636363636364,PCA 100D
7652,0.6363636363636364,PCA 100D
7653,0.5,PCA 100D
7654,0.6956521739130435,PCA 100D
7655,0.6666666666666667,PCA 100D
7656,0.6666666666666667,PCA 100D
7657,0.6363636363636364,PCA 100D
7658,0.6666666666666667,PCA 100D
7659,0.8461538461538461,PCA 100D
7660,0.8461538461538461,PCA 100D
7661,0.5714285714285714,PCA 100D
7662,0.46153846153846156,PCA 100D
7663,0.75,PCA 100D
7664,0.3783783783783784,PCA 100D
7665,0.5714285714285714,PCA 100D
7666,0.6363636363636364,PCA 100D
7667,0.6363636363636364,PCA 100D
7668,0.6363636363636364,PCA 100D
7669,0.7755102040816326,PCA 100D
7670,0.6046511627906976,PCA 100D
7671,0.6666666666666667,PCA 100D
7672,0.7234042553191489,PCA 100D
7673,0.8235294117647058,PCA 100D
7674,0.8235294117647058,PCA 100D
7675,0.5365853658536586,PCA 100D
7676,0.8235294117647058,PCA 100D
7677,0.6956521739130435,PCA 100D
7678,0.8461538461538461,PCA 100D
7679,0.8235294117647058,PCA 100D
7680,0.9090909090909091,PCA 100D
7681,0.7234042553191489,PCA 100D
7682,0.6956521739130435,PCA 100D
7683,0.7755102040816326,PCA 100D
7684,0.75,PCA 100D
7685,0.8,PCA 100D
7686,0.8235294117647058,PCA 100D
7687,0.6666666666666667,PCA 100D
7688,0.7234042553191489,PCA 100D
7689,0.6046511627906976,PCA 100D
7690,0.8,PCA 100D
7691,0.7234042553191489,PCA 100D
7692,0.5365853658536586,PCA 100D
7693,0.6956521739130435,PCA 100D
7694,0.5,PCA 100D
7695,0.6046511627906976,PCA 100D
7696,0.6046511627906976,PCA 100D
7697,0.6046511627906976,PCA 100D
7698,0.3783783783783784,PCA 100D
7699,0.42105263157894735,PCA 100D
7700,0.42105263157894735,PCA 100D
7701,0.3783783783783784,PCA 100D
7702,0.8,PCA 100D
7703,0.3783783783783784,PCA 100D
7704,0.8888888888888888,PCA 100D
7705,0.3783783783783784,PCA 100D
7706,0.5,PCA 100D
7707,0.5365853658536586,PCA 100D
